name,cre_id,location/x,location/y,_place_id
"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/718/EXP/ES/2015,-116.585,32.56567,2300
"PETROMAX, S.A. DE C.V.",PL/526/EXP/ES/2015,-100.2573,25.76571,2301
"PETROMAX, S.A. DE C.V.",PL/512/EXP/ES/2015,-103.4711,20.54878,2302
"PETROMAX, S.A. DE C.V.",PL/539/EXP/ES/2015,-98.33169,26.07043,2303
"SERV.EL TRIANGULO DEL REFUGIO,S.DER.L.DEC.V.",PL/644/EXP/ES/2015,-116.9668,32.40604,2304
"GRUPO OCTANO, S.A. DE C.V.",PL/616/EXP/ES/2015,-101.1545,19.70107,2305
GRUPO GOCALVI SA DE CV,PL/862/EXP/ES/2015,-106.4634,31.64773,2306
"SERVICIO CIBOLA, S.A. DE C.V.",PL/637/EXP/ES/2015,-116.9861,32.50862,2307
"PETROMAX, S.A. DE C.V.",PL/449/EXP/ES/2015,-116.5928,31.79353,2308
"SERVICIO EFIGAS, S. DE R.L. DE C.V.",PL/732/EXP/ES/2015,-117.0203,32.49725,2309
"Operadora Santa Elena, S.A. de C.V.",PL/694/EXP/ES/2015,-99.2113,19.2257,2310
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/362/EXP/ES/2015,-108.9826,25.80633,2311
GASOLINERA EL ENCINO S.A. DE C.V,PL/813/EXP/ES/2015,-100.7522,28.44654,2312
"PETROMAX, S.A. DE C.V.",PL/456/EXP/ES/2015,-100.9761,25.45598,2313
"PETROMAX, S.A. DE C.V.",PL/455/EXP/ES/2015,-100.4806,25.68477,2314
GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/385/EXP/ES/2015,-115.4363,32.58577,2315
"Servicio la Guitarra, S.A. de C.V.",PL/652/EXP/ES/2015,-99.24943,19.44123,2316
"EST. DE SERVICIO SAGITARIO, S.DER.L.DE C.V.",PL/641/EXP/ES/2015,-116.9871,32.46825,2317
"PETROMAX, S.A. DE C.V.",PL/462/EXP/ES/2015,-100.2444,25.73667,2318
"SEVEN SERVICE, S.A DE C.V.",PL/895/EXP/ES/2015,-99.16319,19.4423,2319
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/767/EXP/ES/2015,-100.9758,25.42712,2320
"Servicio Calatrava, S.A. de C.V.",PL/629/EXP/ES/2015,-99.13498,19.66663,2321
"GRUPO OCTANO, S.A. DE C.V.",PL/375/EXP/ES/2015,-104.8867,21.50385,2322
"GRUPO OCTANO, S.A. DE C.V.",PL/364/EXP/ES/2015,-105.2269,22.00695,2323
"PETROMAX, S.A. DE C.V.",PL/545/EXP/ES/2015,-116.9343,32.49222,2324
"PETROMAX, S.A. DE C.V.",PL/430/EXP/ES/2015,-99.20648,19.54421,2325
"ESTACION RAEL, S. DE R.L. DE C.V.",PL/850/EXP/ES/2015,-115.4716,32.63718,2326
"Gasolinería Rubí, S.A. de C.V.",PL/867/EXP/ES/2015,-99.23139,18.83838,2327
"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/781/EXP/ES/2015,-116.9867,32.52137,2328
"PETROMAX, S.A. DE C.V.",PL/624/EXP/ES/2015,-100.3987,25.76576,2329
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/406/EXP/ES/2015,-108.9852,25.77709,2330
"GRUPO OCTANO, S.A. DE C.V.",PL/418/EXP/ES/2015,-103.4485,20.70532,2331
"PETROMAX, S.A. DE C.V.",PL/482/EXP/ES/2015,-100.219,25.53799,2332
"PETROMAX, S.A. DE C.V.",PL/479/EXP/ES/2015,-98.32028,26.05507,2333
ESTACION DE SERVICIO CORCELES SA DE CV,PL/905/EXP/ES/2015,-99.23235,19.36607,2334
SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.,PL/827/EXP/ES/2015,-104.6564,24.05557,2335
servicio libramiento jlp sa de cv,PL/752/EXP/ES/2015,-100.8894,25.44036,2336
"PETROMAX, S.A. DE C.V.",PL/530/EXP/ES/2015,-100.9894,25.424,2337
"PETROMAX, S.A. DE C.V.",PL/595/EXP/ES/2015,-100.4674,25.69789,2338
"COMERCIALIZADORA DE COMBUSTIBLES DE CHIAPAS, SA DE CV",PL/674/EXP/ES/2015,-92.90816,16.80658,2339
"PETROMAX, S.A. DE C.V.",PL/453/EXP/ES/2015,-98.29163,26.05218,2340
"PETROMAX, S.A. DE C.V.",PL/511/EXP/ES/2015,-98.37744,26.05263,2341
"Servicio Geyser, S.A. de C.V.",PL/855/EXP/ES/2015,-99.03545,19.36047,2342
"PETROMAX, S.A. DE C.V.",PL/551/EXP/ES/2015,-100.2869,25.75716,2343
"PETROMAX, S.A. DE C.V.",PL/431/EXP/ES/2015,-99.17842,19.52987,2344
"PETROMAX, S.A. DE C.V.",PL/528/EXP/ES/2015,-103.4854,25.59509,2345
"PETROMAX, S.A. DE C.V.",PL/438/EXP/ES/2015,-100.9463,25.53754,2346
"PETROMAX, S.A. DE C.V.",PL/611/EXP/ES/2015,-98.35895,26.05935,2347
"PETROMAX, S.A. DE C.V.",PL/480/EXP/ES/2015,-106.1422,28.70224,2348
"PETROMAX, S.A. DE C.V.",PL/608/EXP/ES/2015,-100.2729,25.68494,2349
"ARY SUPER SERVICIOS IV, SA DE CV",PL/871/EXP/ES/2015,-103.3939,25.51376,2350
"PETROMAX, S.A. DE C.V.",PL/623/EXP/ES/2015,-103.2512,20.45484,2351
"PETROMAX, S.A. DE C.V.",PL/566/EXP/ES/2015,-100.3175,25.72574,2352
"Gasolinería Colegio Militar, S.A. de C.V.",PL/662/EXP/ES/2015,-99.1646,19.26855,2353
"GRUPO OCTANO, S.A. DE C.V.",PL/502/EXP/ES/2015,-104.8922,21.47978,2354
"Suministro y Limpieza de Autobuses, S.A. de C.V.",PL/906/EXP/ES/2015,-99.14,19.48179,2355
"GRUPO OCTANO, S.A. DE C.V.",PL/503/EXP/ES/2015,-103.4529,20.6932,2356
"COMBUSTIBLES MB DE LA COSTA, S.A. DE C.V.",PL/898/EXP/ES/2015,-95.79509,15.94528,2357
"PETROMAX, S.A. DE C.V.",PL/607/EXP/ES/2015,-98.40625,26.04127,2358
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/360/EXP/ES/2015,-108.9943,25.79409,2359
"GRUPO OCTANO, S.A. DE C.V.",PL/536/EXP/ES/2015,-105.3207,20.74955,2360
"ESTACION HIPODROMO, S.A. DE C.V.",PL/704/EXP/ES/2015,-116.9981,32.51191,2361
"DIAZ GAS, S.A. DE C.V.",PL/748/EXP/ES/2015,-106.4809,31.74264,2362
"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/711/EXP/ES/2015,-116.9417,32.48495,2363
"GRUPO OCTANO, S.A. DE C.V.",PL/506/EXP/ES/2015,-104.904,21.52525,2364
"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/780/EXP/ES/2015,-116.931,32.5438,2365
GRUPO GOCALVI SA DE CV,PL/846/EXP/ES/2015,-106.4088,31.6654,2366
"PETROMAX, S.A. DE C.V.",PL/496/EXP/ES/2015,-100.8398,25.61303,2367
"PETROMAX, S.A. DE C.V.",PL/460/EXP/ES/2015,-98.22788,26.04685,2368
"PETROMAX, S.A. DE C.V.",PL/582/EXP/ES/2015,-98.27101,26.08634,2369
"PETROMAX, S.A. DE C.V.",PL/481/EXP/ES/2015,-100.1764,25.69438,2370
"GRUPO OCTANO, S.A. DE C.V.",PL/422/EXP/ES/2015,-105.3031,20.74488,2371
"DIAZ GAS, S.A. DE C.V.",PL/793/EXP/ES/2015,-106.407,31.64269,2372
"ESTACION AMBAR, S. DE R.L. DE C.V.",PL/661/EXP/ES/2015,-116.9228,32.53723,2373
"PETROMAX, S.A. DE C.V.",PL/612/EXP/ES/2015,-100.998,25.45015,2374
"COMERCIAL PETROLIFERA, S.A. DE C.V.",PL/839/EXP/ES/2015,-105.2707,20.73753,2375
"PETROMAX, S.A. DE C.V.",PL/557/EXP/ES/2015,-98.37684,26.05171,2376
MULTISERVICIOS LA PILARICA SA DE CV,PL/367/EXP/ES/2015,-108.9733,25.79476,2377
"ESTACION AMBAR, S. DE R.L. DE C.V.",PL/654/EXP/ES/2015,-117.0529,32.49525,2378
Becktrop Operadora SA de CV,PL/681/EXP/ES/2015,-103.4197,20.68804,2379
"SERVICIO CIBOLA, S.A. DE C.V.",PL/668/EXP/ES/2015,-117.0559,32.39319,2380
"SERVICIO EFIGAS, S. DE R.L. DE C.V.",PL/875/EXP/ES/2015,-116.949,32.52652,2381
"SERVICIO CIBOLA, S.A. DE C.V.",PL/665/EXP/ES/2015,-116.9643,32.50297,2382
SALVADOR GALINDO RAMIREZ,PL/359/EXP/ES/2015,-101.7064,22.63596,2383
"ESTACION RAEL, S. DE R.L. DE C.V.",PL/861/EXP/ES/2015,-117.0305,32.49149,2384
"PETROMAX, S.A. DE C.V.",PL/579/EXP/ES/2015,-100.3196,25.70392,2385
"GRUPO OCTANO, S.A. DE C.V.",PL/508/EXP/ES/2015,-105.2228,20.62714,2386
"PETROMAX, S.A. DE C.V.",PL/475/EXP/ES/2015,-98.35052,26.04279,2387
"PETROMAX, S.A. DE C.V.",PL/491/EXP/ES/2015,-97.47758,25.86598,2388
"Ary Super Servicios I, SA de CV",PL/856/EXP/ES/2015,-103.4926,25.58082,2389
GASOLINERÍA EL CAPITAN SA DE CV,PL/787/EXP/ES/2015,-99.17616,19.4153,2390
"SERVICIO CIBOLA, S.A. DE C.V.",PL/676/EXP/ES/2015,-100.9801,29.32497,2391
"PETROMAX, S.A. DE C.V.",PL/493/EXP/ES/2015,-98.3122,26.06018,2392
HIDROCARBUROS EXPRESS OCOZOCOAUTLA SA DE CV,PL/746/EXP/ES/2015,-92.13802,15.66675,2393
GRUPO GOCALVI SA DE CV,PL/857/EXP/ES/2015,-106.5588,31.77539,2394
ORBA GAS SA DE CV,PL/772/EXP/ES/2015,-100.55,28.7,2395
GRUPO EMPRESARIAL CACHANILLA SA DE CV,PL/388/EXP/ES/2015,-115.5103,32.62274,2396
"Estación de Servicios Costeña, S.A. de C.V.",PL/696/EXP/ES/2015,-98.87991,19.39925,2397
MULTISERVICIOS LA PILARICA SA DE CV,PL/412/EXP/ES/2015,-109.0235,25.80817,2398
"GRUPO OCTANO, S.A. DE C.V.",PL/532/EXP/ES/2015,-100.7929,19.90299,2399
"PETROMAX, S.A. DE C.V.",PL/437/EXP/ES/2015,-100.1731,25.62543,2400
"PETROMAX, S.A. DE C.V.",PL/609/EXP/ES/2015,-100.2486,25.78408,2401
"ESTACION HIPODROMO, S.A. DE C.V.",PL/705/EXP/ES/2015,-116.9517,32.50465,2402
EL EDEN GUTIERREZ & ARAMONI SERVICIOS SA DE CV,PL/730/EXP/ES/2015,-93.30972,16.76678,2403
"VILLAFLORESTA DE TIJUANA, S.A. DE C.V.",PL/684/EXP/ES/2015,-116.9372,32.47997,2404
"PETROMAX, S.A. DE C.V.",PL/556/EXP/ES/2015,-98.19566,26.0128,2405
"PETROMAX, S.A. DE C.V.",PL/581/EXP/ES/2015,-100.2367,25.86027,2406
servicios energeticos plaza industrial sa de cv,PL/646/EXP/ES/2015,-100.9964,25.46486,2407
"Inmobiliaria Parque Civac, S.A. de C.V.",PL/824/EXP/ES/2015,-99.16859,18.91005,2408
"Servicio Agua Brava, S.A. de C.V.",PL/881/EXP/ES/2015,-99.13345,19.30831,2409
"COMBU-EXPRESS, S.A. DE C.V.",PL/386/EXP/ES/2015,-102.9302,20.37663,2410
"PETROMAX, S.A. DE C.V.",PL/615/EXP/ES/2015,-99.18764,19.38079,2411
GENERAL DE COMBUSTIBLES COLIMA SA DE CV,PL/728/EXP/ES/2015,-104.3395,19.12105,2412
"OPERADORA GALFOX, SA DE CV",PL/745/EXP/ES/2015,-100.5383,28.69786,2413
"PETROMAX, S.A. DE C.V.",PL/442/EXP/ES/2015,-98.32571,26.07711,2414
ABASTECEDORA DE COMBUSTIBLES DEL SURESTE SA DE CV,PL/768/EXP/ES/2015,-92.15979,14.67243,2415
"PETROMAX, S.A. DE C.V.",PL/586/EXP/ES/2015,-100.2974,25.75324,2416
"PETROMAX, S.A. DE C.V.",PL/432/EXP/ES/2015,-100.2656,25.68003,2417
"PETROMAX, S.A. DE C.V.",PL/576/EXP/ES/2015,-98.32381,26.07018,2418
COMBUSTIBLES Y LUBRICANTES ATENAS SA DE CV,PL/789/EXP/ES/2015,-106.0961,28.72977,2419
"ESTACION LA VICTORIA, S.A. DE C.V.",PL/656/EXP/ES/2015,-117.0118,32.53125,2420
"COMBU-EXPRESS, S.A. DE C.V.",PL/714/EXP/ES/2015,-104.3036,19.09598,2421
GRUPO 65 SA DE CV,PL/800/EXP/ES/2015,-103.7395,19.27286,2422
"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",PL/880/EXP/ES/2015,-100.0968,20.46216,2423
"INDUSTRIAS CEBRA, S.A. DE C.V.",PL/873/EXP/ES/2015,-103.3643,20.63894,2424
"PETROMAX, S.A. DE C.V.",PL/425/EXP/ES/2015,-100.359,25.7197,2425
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/762/EXP/ES/2015,-100.9668,25.42703,2426
"DIAZ GAS, S.A. DE C.V.",PL/775/EXP/ES/2015,-106.4074,31.68314,2427
"DIGEPE, S.A. DE C.V. (07356)",PL/907/EXP/ES/2015,-100.7242,20.90505,2428
"PETROMAX, S.A. DE C.V.",PL/447/EXP/ES/2015,-100.4386,25.67901,2429
"PETROMAX, S.A. DE C.V.",PL/471/EXP/ES/2015,-103.4788,25.56364,2430
"PETROMAX, S.A. DE C.V.",PL/452/EXP/ES/2015,-103.2545,20.61732,2431
"Gasolinería Veneto, S.A. de C.V.",PL/649/EXP/ES/2015,-99.12277,19.65666,2432
"PETROMAX, S.A. DE C.V.",PL/620/EXP/ES/2015,-100.9678,25.49093,2433
"PETROMAX, S.A. DE C.V.",PL/604/EXP/ES/2015,-101.0159,25.41419,2434
"PETROMAX, S.A. DE C.V.",PL/546/EXP/ES/2015,-103.4194,20.61091,2435
SERVICIO MUZQUIZ S.A.,PL/651/EXP/ES/2015,-101.5306,27.89273,2436
"DIGEPE, S.A. DE C.V. (07356)",PL/908/EXP/ES/2015,-100.6528,21.01261,2437
"PETROMAX, S.A. DE C.V.",PL/499/EXP/ES/2015,-99.16546,19.63085,2438
"PETROMAX, S.A. DE C.V.",PL/573/EXP/ES/2015,-100.1725,25.75881,2439
SERVICIO GASOLINERO EL PRIMO S.A. DE C.V.,PL/900/EXP/ES/2015,-104.6984,24.43446,2440
"Fuente de Carga Frigga, S.A. de C.V.",PL/625/EXP/ES/2015,-99.27599,19.40762,2441
"PETROMAX, S.A. DE C.V.",PL/484/EXP/ES/2015,-99.2421,19.56659,2442
PROMOTORA DE SERVICIOS OCOZOCOAUTLA SA DE CV,PL/723/EXP/ES/2015,-93.29664,16.76811,2443
"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/882/EXP/ES/2015,-99.12744,19.31672,2444
"GRUPO OCTANO, S.A. DE C.V.",PL/410/EXP/ES/2015,-101.1363,19.96015,2445
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/387/EXP/ES/2015,-109.0221,25.77642,2446
"PETROMAX, S.A. DE C.V.",PL/613/EXP/ES/2015,-100.2887,25.76551,2447
"ESTACION RAEL, S. DE R.L. DE C.V.",PL/712/EXP/ES/2015,-115.5549,32.59245,2448
"Servicio Granada, S.A. de C.V.",PL/626/EXP/ES/2015,-99.07566,19.64,2449
"PETROMAX, S.A. DE C.V.",PL/524/EXP/ES/2015,-106.0861,28.66151,2450
"PETROMAX, S.A. DE C.V.",PL/459/EXP/ES/2015,-101.0064,25.45446,2451
CORPORATIVO ARPE SA DE CV,PL/778/EXP/ES/2015,-106.1502,28.71699,2452
"PETROMAX, S.A. DE C.V.",PL/544/EXP/ES/2015,-100.3696,25.66981,2453
"SERVICIO ROMALSA, S.A. DE C.V.",PL/700/EXP/ES/2015,-102.7334,21.84296,2454
"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/663/EXP/ES/2015,-117.0479,32.40914,2455
"PETROMAX, S.A. DE C.V.",PL/588/EXP/ES/2015,-100.5097,25.69306,2456
SERVICIO ROSA S.A. DE C.V.,PL/899/EXP/ES/2015,-116.5914,31.84799,2457
HIDROCARBUROS EPAZOYUCAN S.A DE C.V.,PL/894/EXP/ES/2015,-98.63866,20.01397,2458
"PETROMAX, S.A. DE C.V.",PL/444/EXP/ES/2015,-100.3207,25.66751,2459
"PETROMAX, S.A. DE C.V.",PL/525/EXP/ES/2015,-101.0904,25.26543,2460
"PETROMAX, S.A. DE C.V.",PL/593/EXP/ES/2015,-98.27431,25.98758,2461
"PETROMAX, S.A. DE C.V.",PL/487/EXP/ES/2015,-100.24,25.85541,2462
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/399/EXP/ES/2015,-109.0072,25.77955,2463
"PETROMAX, S.A. DE C.V.",PL/457/EXP/ES/2015,-117.0592,32.36537,2464
"PETROMAX, S.A. DE C.V.",PL/426/EXP/ES/2015,-100.2683,25.60693,2465
MULTISERVICIOS LA PILARICA SA DE CV,PL/407/EXP/ES/2015,-108.9428,25.79961,2466
RAMCAL SA DE CV,PL/683/EXP/ES/2015,-104.2583,19.0389,2467
"PETROMAX, S.A. DE C.V.",PL/549/EXP/ES/2015,-103.2741,20.62028,2468
"PETROMAX, S.A. DE C.V.",PL/440/EXP/ES/2015,-100.1889,25.49524,2469
SERVICIO MARTIN SA DE CV,PL/731/EXP/ES/2015,-102.2888,21.88947,2470
MULTISERVICIOS LA PILARICA SA DE CV,PL/377/EXP/ES/2015,-108.9927,25.76679,2471
"PETROMAX, S.A. DE C.V.",PL/587/EXP/ES/2015,-100.4599,25.66529,2472
"PETROMAX, S.A. DE C.V.",PL/568/EXP/ES/2015,-98.29046,26.09215,2473
DALCON SA DE CV,PL/759/EXP/ES/2015,-102.2698,21.85173,2474
"GRUPO OCTANO, S.A. DE C.V.",PL/507/EXP/ES/2015,-105.276,20.71072,2475
"SERVICIO VILLAS DEL PILAR, S.A. DE C.V.",PL/701/EXP/ES/2015,-102.3077,21.84497,2476
"Gasolinería Mallorca, S.A. de C.V.",PL/691/EXP/ES/2015,-99.02151,19.25752,2477
LATANST SA DE CV,PL/848/EXP/ES/2015,-98.9109,20.2175,2478
"Tulti Estación, S.A. de C.V.",PL/698/EXP/ES/2015,-99.13567,19.64001,2479
"PETROMAX, S.A. DE C.V.",PL/599/EXP/ES/2015,-100.2871,25.73661,2480
"PETROMAX, S.A. DE C.V.",PL/610/EXP/ES/2015,-98.29394,26.07309,2481
"Servicio Santa Fe, S.A. de C.V.",PL/901/EXP/ES/2015,-104.6377,24.03353,2482
"Gasolinería Cúpula, S.A. de C.V.",PL/634/EXP/ES/2015,-99.05207,19.57208,2483
Autoservicio La Otra S.A de C.V.,PL/891/EXP/ES/2015,-104.4193,29.55163,2484
"PETROMAX, S.A. DE C.V.",PL/428/EXP/ES/2015,-100.1985,25.75267,2485
"PETROMAX, S.A. DE C.V.",PL/441/EXP/ES/2015,-100.2766,25.70874,2486
"Estación de Servicio Rancho Verde, S.A. de C.V.",PL/836/EXP/ES/2015,-99.04448,19.56669,2487
SERVICIO LOS OLIVOS S.A. DE C.V.(E4394),PL/751/EXP/ES/2015,-116.5828,31.86382,2488
"PETROMAX, S.A. DE C.V.",PL/433/EXP/ES/2015,-100.2634,25.71057,2489
"PETROMAX, S.A. DE C.V.",PL/446/EXP/ES/2015,-100.9836,25.45791,2490
servicios energeticos plaza industrial sa de cv,PL/814/EXP/ES/2015,-100.5909,25.27493,2491
"ESTACION RAEL, S. DE R.L. DE C.V.",PL/717/EXP/ES/2015,-116.888,32.51298,2492
"PETROMAX, S.A. DE C.V.",PL/591/EXP/ES/2015,-98.31477,26.04473,2493
"PETROMAX, S.A. DE C.V.",PL/463/EXP/ES/2015,-100.1361,25.65684,2494
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/395/EXP/ES/2015,-108.9767,25.79107,2495
gasolinera metropolitana sa de cv,PL/740/EXP/ES/2015,-100.975,25.41525,2496
CONSORCIO OPERATIVO OCOZOCOAUTLA SA DE CV,PL/773/EXP/ES/2015,-93.87355,16.23048,2497
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/404/EXP/ES/2015,-108.9864,25.77663,2498
"Mini Servicio Jet, S.A. de C.V.",PL/659/EXP/ES/2015,-99.1517,19.33291,2499
"PETROMAX, S.A. DE C.V.",PL/596/EXP/ES/2015,-100.243,25.76412,2500
"GRUPO OCTANO, S.A. DE C.V.",PL/533/EXP/ES/2015,-104.8809,21.51005,2501
"SERV.EL TRIANGULO DEL REFUGIO,S.DER.L.DEC.V.",PL/667/EXP/ES/2015,-117.0456,32.52269,2502
"ARY SUPER SERVICIOS III, SA DE CV",PL/831/EXP/ES/2015,-103.4356,25.54233,2503
SERVICIO MARTIN SA DE CV,PL/750/EXP/ES/2015,-102.2441,21.86697,2504
"LAS MEJORES ESTACIONES, S.A DE C.V",PL/904/EXP/ES/2015,-99.0999,20.2467,2505
"PETROMAX, S.A. DE C.V.",PL/550/EXP/ES/2015,-98.29431,26.06401,2506
PARADERO STA MARIA  S.A. DE C.V.,PL/817/EXP/ES/2015,-101.4097,26.75702,2507
"SERVICIO EXPRESS DE COMBUSTIBLES, S.A. DE C.V.",PL/896/EXP/ES/2015,-93.40465,16.34696,2508
"PETROMAX, S.A. DE C.V.",PL/621/EXP/ES/2015,-100.245,25.84843,2509
"PETROMAX, S.A. DE C.V.",PL/445/EXP/ES/2015,-100.1526,25.7325,2510
DISTRIBUIDORA DE COBUSTIBLES LAS CAÑADAS SA DE CV,PL/734/EXP/ES/2015,-92.27808,17.11021,2511
"GASMAX, S.A. DE C.V.",PL/645/EXP/ES/2015,-117.0615,32.50606,2512
"PETROMAX, S.A. DE C.V.",PL/548/EXP/ES/2015,-116.6105,31.88323,2513
GASOLINERA TERAN SA DE CV,PL/675/EXP/ES/2015,-93.16075,16.7565,2514
"Gasolinería Monteblanco, S.A. de C.V.",PL/697/EXP/ES/2015,-99.11065,19.6428,2515
"SERVICIO SAN BERNARDO, S.A. DE C.V.",PL/737/EXP/ES/2015,-100.3887,28.3347,2516
CORPORATIVO ARPE SA DE CV,PL/785/EXP/ES/2015,-106.1215,28.60305,2517
"GRUPO OCTANO, S.A. DE C.V.",PL/498/EXP/ES/2015,-101.1903,19.72294,2518
"ESTACION CUCAPAH, S.A. DE C.V.",PL/706/EXP/ES/2015,-116.8729,32.51395,2519
"PETROMAX, S.A. DE C.V.",PL/606/EXP/ES/2015,-100.397,25.76518,2520
"PETROMAX, S.A. DE C.V.",PL/560/EXP/ES/2015,-100.4021,25.67,2521
"SERVICIO CIBOLA, S.A. DE C.V.",PL/715/EXP/ES/2015,-116.853,32.51282,2522
Servicio Puente Contadero S.A. De C.V.,PL/784/EXP/ES/2015,-99.3023,19.35028,2523
"ESTACION RIO TIJUANA, S. DE R.L. DE C.V.",PL/666/EXP/ES/2015,-116.847,32.4689,2524
SERVICIOS VILLALOBOS SA,PL/744/EXP/ES/2015,-102.2898,21.8348,2525
COMBUSTIBLES DE ACAMBARO SA,PL/885/EXP/ES/2015,-100.7283,20.01938,2526
"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/838/EXP/ES/2015,-105.3472,20.76211,2527
"DIAZ GAS, S.A. DE C.V.",PL/790/EXP/ES/2015,-106.3489,31.62791,2528
"GRUPO OCTANO, S.A. DE C.V.",PL/500/EXP/ES/2015,-101.15,19.69432,2529
"PETROMAX, S.A. DE C.V.",PL/572/EXP/ES/2015,-106.1183,28.62766,2530
"PETROMAX, S.A. DE C.V.",PL/472/EXP/ES/2015,-99.07513,19.3335,2531
SERVICIO SAN FRANCISCO DE LOS ROMO DE AGS SA DE CV,PL/738/EXP/ES/2015,-102.2729,22.07574,2532
TORO GRUPO GASOLINERO SA DE CV,PL/720/EXP/ES/2015,-102.296,22.17901,2533
"PETROMAX, S.A. DE C.V.",PL/567/EXP/ES/2015,-100.2535,25.72883,2534
"GRUPO OCTANO, S.A. DE C.V.",PL/368/EXP/ES/2015,-104.8682,21.47683,2535
"SERVICIO DRAKO, S. DE R.L. DE C.V.",PL/876/EXP/ES/2015,-116.9091,32.49984,2536
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/401/EXP/ES/2015,-109.3231,25.86532,2537
"PETROMAX, S.A. DE C.V.",PL/473/EXP/ES/2015,-100.4262,25.67491,2538
"GRUPO OCTANO, S.A. DE C.V.",PL/415/EXP/ES/2015,-100.8826,19.80758,2539
"ESTACION LA VICTORIA, S.A. DE C.V.",PL/677/EXP/ES/2015,-117.024,32.52136,2540
SERVICIO ZENOTE S.A. DE C.V.,PL/884/EXP/ES/2015,-86.86021,21.15723,2541
"DIAZ GAS, S.A. DE C.V.",PL/747/EXP/ES/2015,-106.4565,31.75163,2542
"PETROMAX, S.A. DE C.V.",PL/468/EXP/ES/2015,-98.30024,26.04308,2543
"GRUPO OCTANO, S.A. DE C.V.",PL/618/EXP/ES/2015,-103.6072,20.73159,2544
"PETROMAX, S.A. DE C.V.",PL/518/EXP/ES/2015,-103.4448,20.5867,2545
"PETROMAX, S.A. DE C.V.",PL/522/EXP/ES/2015,-98.15037,25.59716,2546
"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",PL/396/EXP/ES/2015,-108.9258,25.94688,2547
"PETROMAX, S.A. DE C.V.",PL/554/EXP/ES/2015,-100.0855,25.63737,2548
Operadora Alianza de Estaciones de Servicio SADECV,PL/628/EXP/ES/2015,-99.27911,19.38935,2549
"PETROMAX, S.A. DE C.V.",PL/513/EXP/ES/2015,-100.2875,25.82599,2550
MULTISERVICIOS LA PILARICA SA DE CV,PL/409/EXP/ES/2015,-108.9828,25.77471,2551
"EST. DE SERV. PUERTA DE MEXICO,S.DER.L.DECV",PL/640/EXP/ES/2015,-117.0121,32.51887,2552
"GRUPO OCTANO, S.A. DE C.V.",PL/531/EXP/ES/2015,-104.2104,19.80574,2553
"PETROMAX, S.A. DE C.V.",PL/470/EXP/ES/2015,-103.4232,25.54993,2554
"PETROMAX, S.A. DE C.V.",PL/436/EXP/ES/2015,-100.8062,25.42695,2555
"PETROMAX, S.A. DE C.V.",PL/474/EXP/ES/2015,-100.1769,25.66857,2556
"ANAHUAC SERVICIOS GASOLINEROS, S.A. DE C.V.",PL/815/EXP/ES/2015,-100.9548,25.55191,2557
"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",PL/878/EXP/ES/2015,-101.6378,21.12689,2558
"PETROMAX, S.A. DE C.V.",PL/461/EXP/ES/2015,-100.1733,25.69495,2559
"DIAZ GAS, S.A. DE C.V.",PL/794/EXP/ES/2015,-106.3859,31.60178,2560
"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/832/EXP/ES/2015,-110.971,31.18406,2561
"ESTACION LA VICTORIA, S.A. DE C.V.",PL/672/EXP/ES/2015,-116.844,32.46996,2562
"SERVICIO LA PANADERA, S.A. DE C.V.",PL/742/EXP/ES/2015,-102.6932,21.86312,2563
"PETROMAX, S.A. DE C.V.",PL/575/EXP/ES/2015,-97.50922,25.85519,2564
"GRUPO OCTANO, S.A. DE C.V.",PL/423/EXP/ES/2015,-105.2558,20.74569,2565
"Servicio Molinos, S.A. de C.V.",PL/865/EXP/ES/2015,-99.24599,18.9601,2566
